Sonny Criss,5HL4KA3y1IyeAD2TbgaoYe, bebop 
"Eddie ""Lockjaw"" Davis",0gNn3uUyIEErdQthThI51i, bebop 
John Faddis,0mtqaKhaqoYtAyy19gYrve, bebop 
Leonard Feather,18JiHWhqvWBYpHQ44jMaSG, bebop 
Claudio Fasoli,5WPO6niOYskCTwt3vUXRES, bebop 
Gary Foster,1nLwX6q0NyEqh5DHivxopa, bebop 
Linton Garner,3xdSUf7TZUT0hgBbLPOE5F, bebop 
Benny Golson,78NDaMzmcDKjt7mkXs7AuG, bebop 
Babs Gonzales,1cNfD0wVetbHjuDsosNCQO, bebop 
Bennie Green,2hnu0reSXt41AChIYyo4sU, bebop 
Thurman Green,7DGNKNEEkJHoVQfXCpqEry, bebop 
Urbie Green,1QTyeOWOgAXxQQf32kPLAL, bebop 
Al Grey,3hfKeuAGgYNHM7VdGEUhuv, bebop 
Johnny Griffin,52cM6vrM4MJ8g4H7Ibo5fZ, bebop 
Sadik Hakim,7e5z7j7kB1drKV8IHlbnKO, bebop 
Slide Hampton,1JrZuQYlOzhNj1nvlB0Yys, bebop 
Al Harewood,4DrZ44Xy7TfqZ7EQLrH8lO, bebop 
Benny Harris,3vfzzIo76S601NxAfsReJD, bebop 
Clyde Hart,7BYAjqz7ZgnNX9fiwU2337, bebop 
Stan Hasselgard,346dlx78jCZNku59fDut9E, bebop 
Jimmy Heath,5GX8UFlG4vXVXDv8KqDLvk, bebop 
Ernie Henry,1kL3usnF0v21VlGzfY8KxR, bebop 
Red Holloway,5OKeIbuccMNN2RBcB1lhBc, bebop 
Chubby Jackson,2PQwa4eR1ZH6YnmbcR0QCH, bebop 
Clifford Jarvis,50fCjlS4E2MEyhcNenzqcK, bebop 
Budd Johnson,3X1cmny2PiOISd8ZAfPGH7, bebop 
Clarence Johnson,0PHo0E6rKubFjxab4S7vvZ, bebop 
C. J. Johnson,5UftfQWTTrlhXc1yhQqzd0, bebop 
Osie Johnson,2CYAlie3PicoM8mtJ5PekE, bebop 
Clifford Jordan,0oJCbLnXR9ZfTkwxO9tVNn, bebop 
Don Lamond,55Ovx8Mif4CNrIxuITbjhd, bebop 
Jay Leonhart,5qIlfIzgiSefp5rj8CtYK1, bebop 
Victor Lewis,1cF1EPqYh5bucTrzSQQr0y, bebop 
Rob McConnell & The Boss Brass With Phil Woods,2Xc5v4VchWoxiC0VJn21br, bebop 
Al McKibbon,5SeP4LY3IETDelJgMu6dOO, bebop 
Charles McPherson,6iRat96avb9tai5DCUZ7qf, bebop 
Gil Melle,7zaZzk9UMSUyFMX1zxUraX, bebop 
Pierre Michelot,3AMS24LJBwItCKdYcqydsH, bebop 
George Morrow,41P4s0R293jpTpSF5UF0ni, bebop 
Sam Noto,3K2biBUDGWWHKxXeVdtr60, bebop 
Leo Parker,5LQwJIY0TGUfJDS9vdpjmg, bebop 
Cecil Payne,0OuPQ4Bdcdwh0AVDE43720, bebop 
Tommy Potter,2vmLKVYgiVNY39VbwS2rTx, bebop 
Specs Powell,511XIZieVM2tikPPhBhXM0, bebop 
Gene Ramey,6ZZtQbYY3XORHN4szoFkdQ, bebop 
Curly Russell,1zSDPSHsf6mXiNp3AHmSvG, bebop 
Aaron Sachs Sextet,2MvlVdpkWQtExYeKoG9mdv, bebop 
Ronnie Scott,2vsL5bsgAVKdkb0wHeSy0x, bebop 
Andy Simpkins,1faQyKsZGOomiky8WZwSfp, bebop 
Herbie Steward,59mtaNIqg1I6ez6ZlH5WHM, bebop 
Art Taylor,3CsHGnB9qK3KYH7xmyGAGX, bebop 
Jesper Thilo,4nDsjBAEdc4xHeLeg4ChNv, bebop 
Ed Thigpen,7ofmO3RJ2eeaRhApcStDkI, bebop 
Lucky Thompson,6cvs1RggkRFSyKPVCBT3cx, bebop 
Bruce Turner,0Phsz67APh3HS5Oci09Vvm, bebop 
Charlie Ventura,6ivz1LSbG04pV8AQUFaY53, bebop 
Mads Vinding,7rrlGOFMo4ERCTSBsWVxEP, bebop 
Butch Warren,6uwQqe6gJeefFCZzqdiNQe, bebop 
Ernie Wilkins,2BfPjBXQDG4PLu4TbzcsBt, bebop 
Shadow Wilson,03dISoKvlChFOGWAnmS6uG, bebop 
Kai Winding,1kYYk4lJ7ZWbyy3zDYOl6h, bebop 
Alabama Thunderpussy,40YOJsWJbUaBS4Ljgul1BL, southern rock 
Alligator Stew,5eNaslJRIj0hjcFVdHjdWk, southern rock 
Barefoot Jerry,4FC6XIiULAVlbmfrrPXsZy, southern rock 
Brand New Sin,5PPx7hRSYRYD2A7KPS7QoZ, southern rock 
Brother Cane,4C2mRKodTEQRrE5EaGtjr5, southern rock 
The Damned Things,7sqqd0D9gAGYojKY5E1wtY, southern rock 
Danny Joe Brown,10PV4aHw3eUpGAPIEvdkh8, southern rock 
Doc Holliday,6hOv5ZrxcqrX15gclTw8Wt, southern rock 
Drivin N Cryin,26yYgoh7hehqYix76g3LcS, southern rock 
The Four Horsemen,6msz2H1tbw2WgyrAUbN7KX, southern rock 
Gator Country,5v2IOMfyHSiO7fxkQwtRsK, southern rock 
Greasy Grapes,47sypfTnRSJe109FWZZhgY, southern rock 
The Gregg Allman Band,5jTAPkN0XtPH0cinWMRyzw, southern rock 
Grinderswitch,0zdtxv7cxrUpRCS7IbKyYz, southern rock 
Hampton Grease Band,2HeRNB47EF3tFk63HlHQPp, southern rock 
Honky Tonk Hustlas,2uxN16k07lBuPOQNriw5pr, southern rock 
Hour Glass,52IDf3FhdVszz9cviby4WH, southern rock 
Iron Horse,1v3CnxHAtLMfZW8v5dGj7t, southern rock 
The (Original) Lost Gonzo Band,4HpVvChNa4J6BDGqzwkTpT, southern rock 
Louisiana's LeRoux,6055P8DekQCGx47sckcoIF, southern rock 
Mama's Pride,2I4OgzVQU7t8Te64B9rtSU, southern rock 
Moon Dog Mane,75aUtm0HjlFUK9xBWma2j6, southern rock 
Monster Truck,0slSgjqTuj6hcod6IcG6zu, southern rock 
Nantucket,5KTcKBZscE872WB1COtF2n, southern rock 
Nashville Pussy,73sawKQrhPG7HXTDRZGfOX, southern rock 
Nigel Dupree Band,7Fhe1Hl4DKZ4o8MikwsBae, southern rock 
Point Blank,5Nz0G9zAjZVmIgqtGfHham, southern rock 
Hayley Jane and the Primates,0874X5llMALkW6K070U1vM, southern rock 
Raging Slab,1fZu6rXyZRurOx6tE3dchn, southern rock 
The Screamin' Cheetah Wheelies,188NDdo9KC4Y9CrBJdxRyk, southern rock 
Sea Level,3VqsPf2lM6ulJ5fjCJquyP, southern rock 
Silvertide,3YpwuWPyG9JQ00CLEuFKuV, southern rock 
State Line Mob,2x8oeXfHzNGqzY2KG8aJRb, southern rock 
Texas Hippie Coalition,6LG6fIvh2XpjqHUuR7NRtt, southern rock 
Toy Caldwell,1WKx2yA5xdP9ZXsAOfjXS4, southern rock 
Wet Willie,6fzgnTv8gVkfFhA6V8Qdsh, southern rock 
Whiskey Myers,26opZSJcXshCmCwxgZQmBc, southern rock 
Whiskeydick,3YAVqnYtTUDDzM4hpjMwn6, southern rock 
Year Long Disaster,5XUG2NynmiEgFYBEVXeyWH, southern rock 
Adult Mom,7tuwjSE2q4zeBdNObeO7LB, synthpop 
Allie X,0wnYgCeP013HkKoOyC5V32, synthpop 
Austra,1o43SzzuLoyOxqThmp7s0g, synthpop 
Karl Bartos,5tJ5CFnO4JQmLXaarEyHKt, synthpop 
Bear In Heaven,1ElioVXkBXbxZHPg1J4amN, synthpop 
Beborn Beton,1DsA0Dbq7WvsNkZZlrRZuz, synthpop 
The Black Queen,3j2DZTwQle72CWyB19B5Mq, synthpop 
C.C.C.P.,1vWWfyQYOxY7Kdf72kZrwr, synthpop 
Camouflage,2YTbBGa3Tf2rRPhiJxWoUN, synthpop 
Casiokids,7MEBuOs4NysWceqYZ9J8gy, synthpop 
Cause & Effect,6yVCJmap0wrEq1d7TNAGJc, synthpop 
C.E.O.,5TCSgWFB2zp9SGYclb4VNT, synthpop 
Chew Lips,2GUPq2sUqFNcvAoFxBsUDR, synthpop 
Metromix,5Z5DCNACwvkaJHCKa5Lfyq, synthpop 
Vince Clarke,7zkGCcaPSB7nLCtaxEWWE1, synthpop 
Cold Cave,1ssulsHf3JrWakLxa8yFad, synthpop 
Color Theory,7uWMG0Go7YMKqVG1fbsOBO, synthpop 
Com Truise,2wouN3QXejYa5tKetYdcVX, synthpop 
Cosmicity,5SHhwLU1p9w64fd1VAOWr4, synthpop 
Incandescent,7qjpZIl7INEqYNBnw3h7FY, synthpop 
Dangerous Muse,1zFNYw5kgA7UEKWqNHf1Et, synthpop 
Delorean,4llqCChMq4zPzCB84OrTck, synthpop 
De/Vision,1bN9idF4rgIhaaKFpwgzoQ, synthpop 
Donkeyboy,0UACE2nWl5uUyJRo1kIYQO, synthpop 
Dragonette,4GLJPBj5Cdr9AgLKvLWM4n, synthpop 
Dye,6jQzLwzx3VqTHUPEXDDYPF, synthpop 
Elegant Machinery,56z66XGKLpTcREF5iPitMU, synthpop 
Exotic Birds,547vNQF6r7RgfUYa0BR18e, synthpop 
Fan Death,3uV8p3jptOmVk6Mavh3RB9, synthpop 
Le Nozze di Figaro,2ftj3OiiNxkJhMz1dKo6bV, synthpop 
Fenech-Soler,5GqAhBdaiG5StP2EHhmw8B, synthpop 
Frankmusik,1Eqmku5RGosz51zTCZFgDi, synthpop 
Frazier Chorus,7I6FzpWRcafNMI3ppbshk4, synthpop 
Furniture,7KWpNDD7x0NtfEyGZN2gB1, synthpop 
Gang Gang Dance,6UU6YXQaFGQToWN6U28Dcb, synthpop 
Gina X Performance,4JjNlHkcMlgc9QYEetddoo, synthpop 
Glass Candy,7atGlyFY5574ph1tGMs6gD, synthpop 
Grafton Primary,05yQvTxOQFpKKYDKKuBKYP, synthpop 
Hyperbubble,0mStgO4irjXPjp5vlbay4C, synthpop 
I Am The World Trade Center,3fg6jkefkQ64iCOqskKCMx, synthpop 
Eliot Sumner,3nGEOG9P9CDuTb8VWFv7bi, synthpop 
Ien Oblique,6x60QVOXfgraUvAVfDtY4c, synthpop 
Junior Boys,39x9e2QDpAxK8xTuJDwRqR, synthpop 
Kate Boy,6puqyrpoPdFNxDJ8KPy2pE, synthpop 
KAZAKY,6uPnr3XdPsToaX6kKfptwd, synthpop 
Kites With Lights,129rlOqdwKRBwbEU5gcQJq, synthpop 
La Roux,3K2zB87GZv1krx031en5VA, synthpop 
Lali Puna,2GkJdEJneopHc10XQV76rN, synthpop 
Light Asylum,2y98d6N81pArQNXYvkupr8, synthpop 
Little Boots,0MoXIHcFwhIWnFgBfdvQ30, synthpop 
John Maus,4R073T3AVJKqAsbzLmLW9u, synthpop 
Melotron,3rqALSvaM6NU1mHBQq9I8B, synthpop 
MNIA,4TulyPdlCm2BjyLRAPhG6v, synthpop 
Monarchy,4YXRO4slasYnty9nb73LrO, synthpop 
Mic Murphy,7i8Ky496Lm0ziLgdE574v8, synthpop 
Namnambulu,2aDCVsozvx0fx4c6GOGu0G, synthpop 
Various Artists-Nilaihah Records,3XjFELdIdj2Z2ve8BLuvbg, synthpop 
N.A.S.A.,07WjVPM79OGQLOZ1jfUVk9, synthpop 
Neuroticfish,1nAFTfHqP2WGCKJDKH5yqx, synthpop 
Niagara,4oJ3WVkGXRBtRC0YaqMKxU, synthpop 
Night Club,3OUOnyTJNDDf8UreCAqJpM, synthpop 
Niki & The Dove,4hiLNlqr4vQdiuo1aQKSXS, synthpop 
Oh Land,46CuxapoPjUfIOiXdNq7qM, synthpop 
Onetwo,2p5fXXiWuQ6wsgdx5hNraj, synthpop 
Parallels,3eXBEeqm9v4aEheDYs1goi, synthpop 
Parralox,1048abrwjsuNC1QWEnAOSl, synthpop 
Plazma,0mrEy4GWIBTK6Th7HPL4fm, synthpop 
The Presets,1zTAQ6zkGz2L2i6lfR30EX, synthpop 
Psyche,1OpyZDaOsvR1SAYU4RXB5y, synthpop 
Ronika,0szo1HPEWSAtMmIsby6j1b, synthpop 
Sohodolls,1KNXft7nnRQj82sENi7WGN, synthpop 
Solitaire,6Ip1aMEpWFJazkcefRW4eG, synthpop 
The Sound of Arrows,3Kt34aALAZu5GUd3WRqsrZ, synthpop 
Telex,6PzO2zYVuLxLwhZJfnP1Wj, synthpop 
Tesla Boy,0VSi6lAB9txdaW5VEmIx9b, synthpop 
Toro y Moi,6O4EGCCb6DoIiR6B1QCQgp, synthpop 
The New Yorkers,0rzpgxQRtcaGme1Yx4Rv41, synthpop 
Versa,5UeWKFtDdSTG3Im5TPqZOO, synthpop 
Vitamin Z,20VtqNfLGmw8DoFlHlakh5, synthpop 
Vive La Fete,5zDp4B8cjwn7CScyTJ5BPY, synthpop 
Wolfsheim,5kviXqIJ7Rv4BGSSsoCRxn, synthpop 
Years & Years,5vBSrE1xujD2FXYRarbAXc, synthpop 
Young Ejecta,54q9bW74hKtp2aua0cmjDb, synthpop 
Agathocles,2JWxRGdcsFqn5j9gYKjNF0, grindcore 
Agoraphobic Nosebleed,5DVkkJqypmjmRLJL9UurmI, grindcore 
Antigama,0iGHo9o0cCImrhjkhi9GZY, grindcore 
Blood Duster,6PLVMCFggiZhW7VBIA8PXx, grindcore 
Condemned,41o6suGH9w85f9arFqtnNL, grindcore 
Dead Infection,49JFuUMLEDhnAicQKtt3tl, grindcore 
Defecation,1qZZ4CPfu094sfyuKcEACI, grindcore 
Discordance Axis,6XFjGDX7mROQvLOEV4iSem, grindcore 
Electro Hippies,6SB6LkNS2N8VOuTeItS23u, grindcore 
Extreme Noise Terror,43OKr8veKrM8ptgj3LcpOg, grindcore 
Extreme Smoke 57,0EgCXC9XmkHttd6191R2bQ, grindcore 
Genghis Tron,5xIZimpMAfvZjQcgFKBCKl, grindcore 
Gridlink,1g4NlVGPbmZ7nDWHZ1voV1, grindcore 
Gut,4YtmfVihG39SaY04fHxD8E, grindcore 
Haemorrhage,6JLFzI9nSELx9j1Muv5RcM, grindcore 
Holocausto Canibal,4I2Z3KjDCA3uXOcQPiPGK8, grindcore 
Last Days of Humanity,1OixzdR7wTti97w89CSsC6, grindcore 
Nasum,7ubUEBqbef0F5Z7GLo1t8j, grindcore 
The Pathologist,4acvfDyk7o0fCKFhVyWRzz, grindcore 
Phantomsmasher,7bEgQQPwi0a5h6YCkJy6cv, grindcore 
Prostitute Disfigurement,6oDgdmnIohUfYWdA2RcFng, grindcore 
Regurgitate,0PwXJpoSJEOIiPNvartOr6, grindcore 
The Tony Danza Tapdance Extravaganza,54ZsHhYWjJ3cc14rux5CjE, grindcore 
Unholy Grave,4pZXmmD4FgISAV8GlhfEHi, grindcore 
Soul Jazz Express,477IJP2IAlgmpJL0Bc8gXh, soul jazz 
Allen & Envy,0CS3W4oaPJIPibGq5ZVC1C, soul jazz 
Earl Bostic,3uPH2E6G8gBlatMzfQR4lL, soul jazz 
George Braith,2mbaXhRVOl28cdJhD8mdzp, soul jazz 
Bill Doggett,6xGdsn4r7laoQDz0zbm1nY, soul jazz 
Charles Earland,3ud1yQWO0eEL8hVcXyU0Oi, soul jazz 
Wilton Felder,63cn8iGgLoxEHkp3mMPNXj, soul jazz 
George Freeman,7Ach9sbrT4ymDKQBsqGDvG, soul jazz 
Eddie Harris,0bcDOCWIbvWApEIB7l1uZ4, soul jazz 
Bill Heid,46JtILlAYmERHWc7dlbRlo, soul jazz 
Wayne Henderson,55PU5eP7Ndxn5T3TvBdXZ2, soul jazz 
Fred Jackson,5QFpvP79VaxZ7sty3RyBPS, soul jazz 
Plas Johnson,4Xqx9yiQsWMNXE2oKbm5uc, soul jazz 
Charles Kynard,3OlDHsPStgZP0OCwngBG0y, soul jazz 
Hank Marr,1nXyx9OvLoVmS5seDfkrJi, soul jazz 
Hank Mobley,5cbutZUQE7SUCA6MsEMbBv, soul jazz 
Dick Morrissey,00sZVTwnfUEInQ9oVxNvqO, soul jazz 
Ronald Muldrow,2vTW30VtDKipMw4xq57HJ3, soul jazz 
Wild Bill Moore,6qVDOKAgcvJ5YQcjQhlf4a, soul jazz 
Oliver Nelson,2nQKUeZeleLGNsJj6WLUXN, soul jazz 
Big John Patton,1N0ymPm6hUQbmzXDuERfeT, soul jazz 
Houston Person,16Xx0WCnAKOA9mwPPSUJmr, soul jazz 
Sonny Phillips,3GWGJQsHZWCFkSM1KJYYlR, soul jazz 
Trudy Pitts,6pTQH0notQXdpwGbMaNu2I, soul jazz 
Seldon Powell,55XyhTFWtnYwP7SudSHz8b, soul jazz 
Pucho & His Latin Soul Brothers,4c9LXZNAvx4XQlKcUyL15w, soul jazz 
Freddie Roach,0G8byCYIfj5KtkipBDYrrL, soul jazz 
Marlon Saunders,6RMQTfl3OEj7UVVnwmSCEp, soul jazz 
Rhoda Scott,7bALAz7fry73sw8SgpdZhl, soul jazz 
Shirley Scott,1TnGxyraO6Uyfyt2PuVFvI, soul jazz 
Dr. Lonnie Smith,1ZpPJRe9erwiWi548SKVyn, soul jazz 
Leon Spencer,3JhhjmRzzGEk5XUQxKxUxH, soul jazz 
Harold Vick,4PvoN2l7OuhaABa0nDtxPS, soul jazz 
Winston Walls Trio,2rjXioohBfX1GIgb1u338w, soul jazz 
Don Wilkerson,6wLAT0j852VpRG5HzsiGUg, soul jazz 
Baby Face Willette,0O7NCxpI0C3RLwvbWBNWhO, soul jazz 
Young-Holt Unlimited,5r2DrmyTTiDTQaFz3tyX8W, soul jazz 
22 Jacks,6bIAfZBxpejft7pA9XNp2T, pop punk 
A Moment's Worth,1ZS9Lqsif02pFBAMqYFHXq, pop punk 
A Loss For Words,0vuZyuRUkG13retcEH8lH9, pop punk 
Allister,6Bygk8YvDJTfJSuY5ccUJH, pop punk 
Army of Freshmen,26ZwWBBjLSpJFGRZaPL5K0, pop punk 
The Audition,7EE9Xq8yiJyO5FIVho6ibI, pop punk 
Audio Karate,0ElZSmC6H83GFXBUgTOOB1, pop punk 
Autopilot Off,5wjKPzpc5xkAuPxaSXaUXJ, pop punk 
The Beatnik Termites,6WrSiMgWDSYY4AhcuVAiA4, pop punk 
Better Luck Next Time,63rbTgNBAMZ17rg82FQeeE, pop punk 
Boris the Sprinkler,0esX6FnjiRI3YIEM70u6us, pop punk 
The Tennesseans,07OMlQuu7UvIenISqku1OK, pop punk 
Chasing Morgan,5cNOlKuoOXx9fezQnHoiRC, pop punk 
Chixdiggit!,5ttkgHyn4qW2qktFws8IlD, pop punk 
City Lights,2bUBytTbsYzDBKS9oD29Ot, pop punk 
The Copyrights,7xm2IaaRIe82EpyZwEi7Un, pop punk 
Count The Stars,7dRayFqIS6hIQlTahkWpDp, pop punk 
Crash Romeo,4k6ifVdahfDXkNzTubupNM, pop punk 
Daggermouth,1lxoz3EpSQK59D8rEB2uWX, pop punk 
Dave Days,3IESHH5zmPjfKwiWuCXPqV, pop punk 
The Dollyrots,1TrzTUgWQlVRkoVGR0L7jy, pop punk 
The Downtown Fiction,7MRDkEKtdsGcYn11A4qgUL, pop punk 
Driving East,0nYBNTKZQUNXTgJWbuX1UX, pop punk 
Dj Dum'S,0yR7tU1mySiiUGINaU1oMA, pop punk 
Sony ATV Music Publishing,2besFWSjp72yQ1hAPsmeUt, pop punk 
Frenchie & Sony,3KsiRMnStUq1440jbJfcRT, pop punk 
The Ergs!,0DWMLvlNTK198Lq3wUwkVN, pop punk 
Even In Blackouts,3xjZnI5jbbLAI81XHyVpAY, pop punk 
Endeverafter,10YcHPYPwAU8IxzjOTYbwO, pop punk 
Faber Drive,3SziwNj6JCnqd2ajUdXlIT, pop punk 
The Technorati,6HW1BbQKB7r1rHFa6auRdq, pop punk 
Farewell Fighter,090qZFWPoBBa9MDGAgaq60, pop punk 
Fenix TX,074c96SFGJ7WfW7ykczDHr, pop punk 
Fight Fair,7Kp0hqugVhVXX8WnXnOXXy, pop punk 
Fireworks,2FcxTTXQKgTdJzTeACMlVU, pop punk 
Fonzie,0R2f8t5xFvmSBa6bPGbsYn, pop punk 
Forever Came Calling,3LqgxOMfONGBf034jekl9H, pop punk 
Freshman 15,3Ob2XggbUH1tt9kKh0gX9s, pop punk 
The Friday Night Boys,3LVtZP0UUtY35ptAnntYsT, pop punk 
Go Betty Go,7ou4oSEDh1AWwIUmlIz5WD, pop punk 
The Technicolors,6hQS54VPpxunuwR0W7usuo, pop punk 
The MIT Logarhythms,1jz5HCLwsDkpBYz80n9wbR, pop punk 
Greyfield,2ZsWhoCmM26xjm5SinCbwS, pop punk 
Groovie Ghoulies,46PqexcuFAphFVDvw3V2BZ, pop punk 
Pop Rocks & Ear Candy,1v8kWk5Cp6jagAzCQxbPGJ, pop punk 
Halifax,7KRw8W62XyPZYNjmtObCIX, pop punk 
Handguns,65bszo3HcI6T49Q6oQSkAl, pop punk 
Hidden In Plain View,5rXLC3lGmx2JjclFJYZud4, pop punk 
The Hi-Fives,4SZZftCayhFgXywm7DDCxC, pop punk 
The High Court,3EQW0765q2DFGkkY7vqdXC, pop punk 
The Higher,6hALa9u5I9KY2PLC2rzsLE, pop punk 
Home Grown,4EasYyQ8WcUJYIxqe0dRqY, pop punk 
Houston Calls,6UG577caeaVBmMU2WbWZdR, pop punk 
Humble Beginnings,3n4CVq9htvpEJZodgah2qm, pop punk 
I Call Fives,3vsi8vM5Xs8p1NEQuZWP70, pop punk 
Karate High School,36oN1izCxhPJC5YCay4x4H, pop punk 
Killerpilze,6QRalTS97BOSE5V4kW7UfN, pop punk 
Kisschasy,21wuAm9OFJEeN7h3EozO0r, pop punk 
Knuckle Puck,5ABfpj7Z00wfPiv2uW4MFm, pop punk 
Koopa,16NtLVuV0jTuNMJl7BzAk6, pop punk 
Alexander Lebedev,1k33BhdJClDf4yqeQBUxwq, pop punk 
Evgeny Lebedev,3Ivd8A3q1HmuN8bmSt4p9o, pop punk 
The Last Sleepless City,0fNsxx2G0Rdv4YmJLde9SE, pop punk 
Left Front Tire,4xP9o65hv9uiHO0k2WGcLC, pop punk 
The Leftovers,5ielWelH94CzlaI84Usm8c, pop punk 
Light Years,0WtKAc6wgVpiqQZekFdFgJ, pop punk 
The Lillingtons,3DRyYmaDKNmiTVzvMtAmhX, pop punk 
Lola Ray,7oNNWFXdAzSsUKAkjjxfN6, pop punk 
Love You To Death,4rXQSwKgn8Syyo0TqeKd6l, pop punk 
D J Lucky 773,6edjsuu2ri9ZKlZERjQYM2, pop punk 
Lucky Boys Confusion,2HMtMLKEIOoamQysJlFP7i, pop punk 
Ludo,6ok7bEDf9CZ0448D59AaNL, pop punk 
Lustra,3IJ770I1QPmwVp7yug0eJ4, pop punk 
Mach Pelican,6kP9Tzvs1nOHfAXbj5OTg2, pop punk 
Madcap,7deVRxF5hDUvoZpZrZVgwv, pop punk 
The Manges,5Uop1XjzGUDG3t4uoWXooc, pop punk 
McBusted,2NDGonCrYiVvzoaQCVFPmF, pop punk 
Melody Fall,2FzBfLO85pYbw7sZ9LdHys, pop punk 
Mest,1ToMIJExb7R5Klsff81NsK, pop punk 
The Methadones,2vbIY8Y2HJpomBP4a06AEB, pop punk 
Mixtapes,4hDDp77r5fiAXhSlWFbAfh, pop punk 
The Dose,65WoSEy79EvncG0JqbU23R, pop punk 
New Years Day,7IEyUxk8jyEVz9Zm9H8bfg, pop punk 
Noise By Numbers,1nOS9aujklb2Kj9Hqa3i4L, pop punk 
Musikprojekt NoWayOut,5nS3CiwkIddxRkKXE07vpg, pop punk 
Not By Choice,6yRNTnwF8p8wFxvqSuEq5D, pop punk 
October Fall,3eilaX4TUE289srOysbALn, pop punk 
On My Honor,4VRpK24ze3D30F90DmXFku, pop punk 
Into It. Over It.,1ecdmsD235x2zHCKfdL3cF, pop punk 
Parasites,35RN5R0bzXBOXsDEaYm3hP, pop punk 
Patent Pending,0xNdN9NbR572rKrGQBjPlH, pop punk 
Permanent Me,1u8cD4raExTwu2RM7PUNYi, pop punk 
The Reunion Show,5Qr8WuugJEmx0vH3Dbyiyk, pop punk 
Riddlin' Kids,2Z0ymoDrNlXkQsTmMapYk7, pop punk 
ROAM,0q74f5UdR3j14Lis4AKKxq, pop punk 
Rookie Of The Year,1UwhwgefLwiYfYdETlEdKS, pop punk 
Save Me Hollywood,0IC8vL9IoFY951iD31Au4A, pop punk 
Scott Murphy,4wDtdq9huBmK1aUSqthwsE, pop punk 
Scuba Dice,6bDS8wgzWinCa5lkp5SQtt, pop punk 
Seaway,0JXDwBs1sEp6UKoAP58UdF, pop punk 
Showoff,6IKhTkyp4EJ0ocidcwafs6, pop punk 
Southcott,0cGITb3NluvcuN10NfSTyk, pop punk 
The Soviettes,7o4SQie2eJJYTOFiN1PXQh, pop punk 
Sparks The Rescue,07DRdecWdrPljDGClOl3nL, pop punk 
Triple Jay,23RfFyJpl1frnAfuVK5CA0, pop punk 
Split Habit,5e5cPvQAaYdwlG1Tkyv7U8, pop punk 
Stages and Stereos,3WJerGbVzJoiMHsqNvtH4G, pop punk 
Student Rick,6AIuDNoFgmeUTnOc7DYXlN, pop punk 
Super S Karamelom,0yRNBs12UK3boPdke5xiDW, pop punk 
The Swellers,1xpkFcz84H5OVOgbDGcYxw, pop punk 
Teen Idols,0SWH7zYU8XWVh14ig49fQH, pop punk 
Teenage Bottlerocket,0mGyXXKzoR5KAAh4Mkef2W, pop punk 
These Kids Wear Crowns,086Atz206AEeIFXOfwFPSn, pop punk 
This Time Next Year,1PDYUv6GoP4aqY4I9KrW2e, pop punk 
Transit,1uQXG73H5lbcxVXcCHSjZ5, pop punk 
vox,4epdWRtuY7tFHyV7mIW7pE, pop punk 
The Pink Travoltas,2YH1mAqRAIdzqxUJTKgHjk, pop punk 
Verona Grove,5Fo2cQesECNqaHb3V6n8hw, pop punk 
Waterparks,3QaxveoTiMetZCMp1sftiu, pop punk 
Yidcore,3bbg6h9KmORDfmYbl90SBj, pop punk 
Zatopeks,244vEnCU38X359TxXDdagx, pop punk 
Break Science,1O9rhv6tMHchfb6Qx2yd6O, deathcore 
The Agony Scene,74yhbgDkPbVWHZ0VmNi5M9, deathcore 
The Autumn Offering,0ytz7kc6t3zhHuOJuBArDJ, deathcore 
I Declare War,4Ive5h2zDEYWu32ik078C2, deathcore 
King Conquer,4bmZfCFZZJTpEbOZLbioVp, deathcore 
Nights Like These,7f0WsYiDl3OCFrjijITlEh, deathcore 
The Red Shore,5a1lvPSVcPerhAFNPR7PCw, deathcore 
Thy Art Is Murder,3et9upNERQI5IYt5jEDTxM, deathcore 
Kamasi Washington,6HQYnRM4OzToCYPpVBInuU, american grunge 
The Dynamics,1mYvu9huHeR7ho3iGAgCsn, american grunge 
Viva Zapata!,45ic0MX8co6kn99rboWHlO, american grunge 
El Gato Negro,02f2WBZH8oMwWVYcCu6HBB, american grunge 
Facelift,39Rf1Zb07R12QtU9IDmhcJ, american grunge 
Spanking Machine,5X0oQHWMV8HJEbqZt2xUXz, american grunge 
Fontanelle,3pBhiHgFB4MnOBqCSFeDnX, american grunge 
dandelion hands,6mOWFF6HJ6krnIpW0CHLQm, american grunge 
The Fluidist,2dNal5Q1e5B5TwXqQNXWFG, american grunge 
Denver Colorado-Orchester,31ecfg67IiyiVGI8obe5Fq, american grunge 
Gruntruck,40akJv6gxzx8uyRg3vBRuX, american grunge 
Super Tasty,3qHz7XUSNzyxPdryzlH9Bt, american grunge 
Hater,5fJKRUmLrUljWnzpaTSRPM, american grunge 
Oliver the 2nd,0VynEmDV4WE8rWyQH9pECC, american grunge 
Celebrity Skin,2keqGFjHUxnV5K5SRLWuej, american grunge 
Good As Dead,7bORm0Q2AhFbGoDUwIC7u5, american grunge 
Too Far Gone,6lrVaoOsYaOwqsG0whjurP, american grunge 
Bullhead,7I6tUqM1lL9D1un0tQ7gGw, american grunge 
ysol,0ZffvG8TY3YaGHTB8mm64F, american grunge 
Houdini,2ueOf2DURSDcUFfwsazDIE, american grunge 
